issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,duration_to_resolution,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,problem_extract,resolution_extract,steps_extract,resolution_timestamp_iso,resolution_message_index,contact_reason,contact_reason_original,contact_reason_change,reason_override_why,resolution_why,customer_sentiment_primary,customer_sentiment_scores,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,agent_score,customer_score,resolved,is_resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-40190,Done,Done,Port Marcon Place,2025-11-01T16:55:00+00:00,2025-11-01T18:22:00+00:00,87.00,,5.00,2.67,1.00,30,14,16,12,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:ce93cbeb-9b73-40ec-ad98-74d8a556651b,true,true,false,0,false,0,User can't log in because registered number unavailable; number change not possible; guidance given; issue unresolved.,3,User can't log in because registered number is inaccessible and number change isn't allowed.,Login access unresolved; customer advised to recover number.,"[""Clarified that phone number change isn't possible; login requires registered number."", ""Advised logging into the same account on a different device only if no ongoing rental; log out after."", ""Requested a screenshot of the login issue on the other device."", ""Stated that without the registered number you can't login."", ""Stated there is no way to change the phone number of the account from Port's end."", ""Recommended recovering the phone number via the mobile service provider."", ""Proposed continuing to use the rental on the current phone and consider a new Port account later.""]",,,Login / signup issue,Login / signup issue,false,,"Blocker: 'Without the registered number you can't login to your account' and 'there is no way to change the phone number of the account' cited from transcript, leaving issue unresolved.",Frustration,"{""Delight"": 0.0, ""Convenience"": 0.05, ""Trust"": 0.15, ""Frustration"": 0.5, ""Disappointment"": 0.15, ""Concern"": 0.1, ""Hostility"": 0.05, ""Neutral"": 0.0}",false,0,false,0,4,2,false,false,Enable secure number-recovery flow or alternative login method to regain access when the registered number is unavailable.,gpt-5-nano,3324,3853,0.001707
CC-40189,Done,Done,Q-Park Tower Bridge,2025-11-01T16:51:00+00:00,2025-11-01T17:18:00+00:00,27.00,,2.00,2.00,0.50,8,6,2,2,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:1b3234cf-d19a-421e-bcd1-c0e36d812d64,true,true,false,0,false,0,Bike won't unlock at start; agent confirmed rental started; no fix provided; chat closed.,3,Bike won't unlock at start of rental.,Issue unresolved; rental started confirmed; no fix provided.,"[""Agent requested bike ID photo."", ""Agent checked status and confirmed rental started."", ""Agent offered further assistance."", ""Agent closed chat due to no customer response.""]",,,Rental start issue,Rental start issue,false,,"No resolution achieved; customer issue not addressed; chat ended after 'I didn’t hear back from you; therefore, I am closing this chat now.'",Neutral,"{""Delight"": 0.05, ""Convenience"": 0.15, ""Trust"": 0.2, ""Frustration"": 0.15, ""Disappointment"": 0.15, ""Concern"": 0.15, ""Hostility"": 0.0, ""Neutral"": 0.15}",false,0,false,0,3,3,false,false,"If unlock issue persists, verify unlock status and offer alternative methods or follow-up to resolve.",gpt-5-nano,2345,3358,0.001460
CC-40188,Done,Done,Q-Park Leicester Square,2025-11-01T16:50:00+00:00,2025-11-01T17:30:00+00:00,40.00,39.00,2.00,1.50,0.20,12,7,5,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:69a22656-04fe-4b5e-ab7a-52e88a66cb8f,true,true,false,0,false,0,Customer reported red blinking on e-bike due to open battery cover; agent guided closing and advised hub exchange.,4,Battery cover open on e-bike with red blinking; user asked if they could come to hub.,Battery cover fixed; ride confirmed; hub exchange advised.,"[""Agent requested details to guide resolution"", ""Agent instructed to press battery cover to close it"", ""Agent confirmed rider is currently riding, indicating resolution"", ""Agent recommended hub exchange to avoid future issues"", ""Agent closed the chat as issue resolved""]",2025-11-01T17:29:00+00:00,11,Info/question about my current ride,Info/question about my current ride,false,,"Agent stated the user was 'you’re currently riding the bike' confirming resolution and later closed with 'As your issue has been resolved, I am closing this chat now.'",Neutral,"{""Delight"": 0.05, ""Convenience"": 0.25, ""Trust"": 0.25, ""Frustration"": 0.1, ""Disappointment"": 0.1, ""Concern"": 0.1, ""Hostility"": 0.05, ""Neutral"": 0.1}",false,0,false,0,4,4,true,true,Add a post-ride latch check prompt and hub-level flag for unresolved battery covers to prevent repeats.,gpt-5-nano,2508,3666,0.001592
CC-40187,Done,Done,Q-Park Pimlico,2025-11-01T16:40:00+00:00,2025-11-01T17:25:00+00:00,45.00,,1.00,2.80,1.00,21,12,9,10,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:8557e490-ae5a-4b24-b9bf-640b881f9005,true,true,false,0,false,0,Customer disputes £25 penalty for late return due to bad weather; agent maintains policy; no waiver offered.,3,Customer was penalized £25 for exceeding a 12-hour rental limit after returning bike late due to heavy rain; requests waiver.,Penalty cannot be waived; chat closed without resolution.,"[""03. A: Verified customer details to guide resolution."", ""06. A: Informed customer that 12-hour limit exceeded by 1h53m; explained penalty policy."", ""07. A: Explained lack of timely contact prevents consideration of exception."", ""08. A: Stated penalty payment required to continue use."", ""12. A: Reiterated system automatically applies penalty; cannot be waived."", ""13. A: Reiterated penalty already applied; cannot be waived."", ""15. A: Instructed customer to park bike in accessible location for recovery."", ""16. A: Provided steps to cancel subscription auto-renewal.""]",,,Refund request,info/question about my current subscription / pass,true,"Customer plea: ""reconsider the £25 extra charge"" (02). Agent facts: ""we’re unable to remove the penalty now"" and ""the penalty ... cannot be waived"" (12-13).","Policy states penalties cannot be waived once applied: ""we’re unable to remove the penalty now"" (12) and ""the penalty has already been applied, it can no longer be waived"" (13). Chat ended without waiver.",Frustration,"{""Delight"": 0.0, ""Convenience"": 0.05, ""Trust"": 0.15, ""Frustration"": 0.5, ""Disappointment"": 0.15, ""Concern"": 0.05, ""Hostility"": 0.0, ""Neutral"": 0.1}",false,0,false,0,4,2,false,false,Consider a real-time waiver review for weather-related delays and clearer guidance on when exceptions may apply.,gpt-5-nano,3258,4135,0.001817
CC-40186,Done,Done,Port Marcon Place,2025-11-01T16:34:00+00:00,2025-11-01T17:12:00+00:00,38.00,2.00,1.00,1.00,0.00,7,4,3,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:656d9705-51dc-4f26-9fe6-aea8e5c55a0c,true,true,false,0,false,0,Customer requested bike lock due to phone screen issue; agent locked bike; customer confirmed; chat closed.,5,Lock bike because parts of phone screen aren’t working.,Bike locked; customer acknowledged; chat closed.,"[""Sure! Let me lock the bike for you."", ""I have locked the bike for you."", ""I didn\u2019t hear back from you; therefore, I am closing this chat now.""]",2025-11-01T16:36:00+00:00,6,Rental finish issue,Rental pause/resume issue,true,Original reason was 'Rental pause/resume issue'; transcript shows the issue was customer request to finish the ride: 02. C: 'Lock my bike as some parts of my phone screen is not working.' and 03. A: 'Sure! Let me lock the bike for you.',"Agent locked the bike (06) and customer acknowledged the lock ('Thanks, I can see that it’s locked'), meeting completion.",Delight,"{""Delight"": 0.6, ""Convenience"": 0.2, ""Trust"": 0.1, ""Frustration"": 0.05, ""Disappointment"": 0.05, ""Concern"": 0.0, ""Hostility"": 0.0, ""Neutral"": 0.0}",false,0,false,0,5,5,true,true,Verify resolution with customer before closing; summarize actions taken and confirm no follow-up needed.,gpt-5-nano,2337,3949,0.001696
CC-40185,Done,Done,NCP Vintry,2025-11-01T16:19:00+00:00,2025-11-01T16:41:00+00:00,22.00,,2.00,2.00,0.00,7,5,2,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:1f5af465-4752-4d6a-88db-36049d11c1c8,true,true,false,0,false,0,Customer says Deliveroo promo is invalid; promo is first-time-user only; policy explained; chat closed unresolved.,3,Customer reports Deliveroo monthly coupon shows invalid; promo code only valid for first-time users.,Promo restricted to first-time users; no remedy offered.,"[""Agent reviewed customer details to guide on promo."", ""Agent confirmed promo is first-time-user only."", ""Agent communicated promo policy to customer."", ""Agent invited further questions from customer."", ""Chat closed after no follow-up from customer.""]",,,Promotions or discounts question / issue,Promotions or discounts question / issue,false,,"Resolution not achieved: promo remains restricted to first-time users and no alternative solution was offered; agent stated policy: ""Deliveroo monthly discount promo code is only valid for first-time users"" and then closed the chat.",Disappointment,"{""Delight"": 0.0, ""Convenience"": 0.05, ""Trust"": 0.15, ""Frustration"": 0.15, ""Disappointment"": 0.3, ""Concern"": 0.15, ""Hostility"": 0.05, ""Neutral"": 0.15}",false,0,false,0,3,3,false,false,Offer loyalty-related promos or extend eligibility for existing customers; provide alternative discounts or future eligible offers.,gpt-5-nano,2380,3478,0.001510
CC-40184,Done,Done,Port Randolph Street,2025-11-01T15:48:00+00:00,2025-11-01T16:56:00+00:00,68.00,,3.00,2.00,1.00,8,5,3,4,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:ac41556d-937d-4914-8164-9b32d157c962,true,true,false,0,false,0,Customer asked for Deliveroo monthly subscription using promo code; code invalid for non-first-time users; issue unresolved.,2,Customer attempted to apply Deliveroo monthly subscription with a promo code; promo code is only valid for first-time users.,Promo code policy explained; no further actions taken; chat closed.,"[""Agent informed customer promo code is valid only for first-time users.""]",,,Promotions or discounts question / issue,Promotions or discounts question / issue,false,,"No resolution achieved; customer did not respond after policy explanation. Evidence: ""promo code is only valid for first-time users"" and ""We didn’t hear back from you, therefore we are closing this chat now.""",Neutral,"{""Delight"": 0.0476, ""Convenience"": 0.0952, ""Trust"": 0.1429, ""Frustration"": 0.1429, ""Disappointment"": 0.1429, ""Concern"": 0.1429, ""Hostility"": 0.0476, ""Neutral"": 0.238}",false,0,false,0,3,3,false,false,Improve promo guidance by clarifying eligibility for existing users and offering viable alternatives or follow-up actions if promo codes fail.,gpt-5-nano,2344,4226,0.001808
CC-40183,Done,Done,No active pass / Other,2025-11-01T15:32:00+00:00,2025-11-01T15:54:00+00:00,22.00,22.00,3.00,3.00,0.33,9,6,3,2,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:81021ebb-f06c-4650-8ddb-0c649181d276,true,true,false,0,false,0,Customer asked if Port bikes can be ridden on roads with a weekly subscription; agent gave step‑by‑step usage guidance; chat closed.,4,Question whether Port bike can be ridden on the road with a weekly subscription.,Provided usage steps; awaiting confirmation; chat closed.,"[""Explain hub selection and view available subscriptions"", ""Present plan options: Daily Pass, Weekly Subscription, Monthly Subscription"", ""Describe starting a ride: open app, start ride, scan QR code"", ""State ride duration limit: up to 12 hours per rental"", ""Explain ending ride and confirming Rental Completed"", ""Offer ongoing support via chat if issues""]",2025-11-01T15:54:00+00:00,9,General information request about the service,General information request about the service,false,,"Agent delivered a clear, step-by-step usage guide (see steps 1–6) and then closed the chat: ""Is there anything else I can assist you with?"" followed by ""We didn’t hear back... closing this chat"".",Neutral,"{""Delight"": 0.05, ""Convenience"": 0.25, ""Trust"": 0.25, ""Frustration"": 0.1, ""Disappointment"": 0.1, ""Concern"": 0.1, ""Hostility"": 0.05, ""Neutral"": 0.1}",false,0,false,0,4,3,true,true,Follow up to confirm road-use policy for Port bikes with subscriptions and share official guidelines.,gpt-5-nano,2624,3524,0.001541
CC-40182,Done,Duplicate,,2025-11-01T15:12:00+00:00,2025-11-01T15:13:00+00:00,1.00,,1.00,1.00,0.00,5,3,2,3,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:20e0da1d-d3cd-4d07-ab2a-d1934d061f2d,true,true,false,0,false,0,Customer is unclear about the issue; agent sent a link and asked to maintain the current chat; no resolution yet.,3,Customer is unclear about the issue; no problem described yet; seeking clarification.,No resolution; awaiting customer clarification.,"[""Instructed customer to avoid opening new chats and keep only the previous chat open"", ""Shared a link to a resource""]",,,Issue unknown,Duplicate,true,Transcript shows confusion: C: 'I’m not understand' and C: 'Please give me one chance.' Original contact_reason was 'Duplicate'.,No issue identified or resolution offered; conversation ends with customer confusion ('I’m not understand') and request for another chance.,Concern,"{""Delight"": 0.0, ""Convenience"": 0.0, ""Trust"": 0.0556, ""Frustration"": 0.2778, ""Disappointment"": 0.1667, ""Concern"": 0.2778, ""Hostility"": 0.0556, ""Neutral"": 0.1665}",false,0,false,0,2,2,false,false,Ask clarifying questions to elicit the exact issue; confirm language understood; avoid links until issue is clarified.,gpt-5-nano,2218,4474,0.001900
CC-40181,Done,Done,Port Randolph Street,2025-11-01T15:02:00+00:00,2025-11-01T15:20:00+00:00,18.00,,1.00,2.50,0.00,6,4,2,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:662bb17c-c819-4638-9612-5d04a4ec94ba,true,true,false,0,false,0,Customer requested hub transfer; agent said day pass cannot transfer; case ends unresolved.,2,Customer wants to transfer hub from Lanark Road but is on a day pass.,Hub transfer not available for day pass; cannot complete request.,"[""Agent checked current subscription and confirmed it is a day pass."", ""Agent stated there is no hub transfer option for a day pass."", ""Agent offered further assistance."", ""Agent closed chat due to no reply from customer.""]",,,Request to transfer subscription/pass to a different hub,Request to transfer subscription/pass to a different hub,false,,"Agent stated there is no hub transfer option for day passes: ""no option for a hub transfer in a day pass""; later closed chat due to no customer response.",Neutral,"{""Delight"": 0.0, ""Convenience"": 0.05, ""Trust"": 0.1, ""Frustration"": 0.1, ""Disappointment"": 0.15, ""Concern"": 0.25, ""Hostility"": 0.05, ""Neutral"": 0.3}",false,0,false,0,3,3,false,false,"Offer concrete alternatives (other hubs, upgrade options) or a follow-up plan if policy permits to close the ticket.",gpt-5-nano,2302,3462,0.001500
CC-40180,Done,Done,Q-Park Tower Bridge,2025-11-01T15:00:00+00:00,2025-11-01T15:33:00+00:00,33.00,23.00,1.00,2.29,2.08,26,12,14,13,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:20e0da1d-d3cd-4d07-ab2a-d1934d061f2d,true,true,false,0,false,0,Account permanently banned; refund processed; chat closed.,3,Customer reports account blocked; later agent bans account for inappropriate behavior.,Account permanently banned; cannot reinstate; chat closed.,"[""Agent checked account status"", ""Agent informed account banned due to inappropriate behavior"", ""Agent stated subscription canceled and remaining days refunded"", ""Agent reiterated permanent ban; cannot assist further"", ""Agent confirmed refund of remaining days"", ""Agent noted permanent ban cannot be reinstated"", ""Agent initiated chat closure""]",2025-11-01T15:23:00+00:00,25,Other,My account is blocked,true,"Override: transcript shows 'your account has been permanently banned' and 'cannot be reinstated' (lines 25,17); original issue was 'My account is blocked'.","Agent ruled account permanently banned and unable to assist further; 'Sir, your account has been permanently banned, and we are unable to assist you further in this matter.' (line 17) and 'cannot be reinstated' (line 25); chat closed (line 26).",Frustration,"{""Delight"": 0.0, ""Convenience"": 0.05, ""Trust"": 0.05, ""Frustration"": 0.6, ""Disappointment"": 0.2, ""Concern"": 0.05, ""Hostility"": 0.05, ""Neutral"": 0.0}",false,0,false,0,4,3,true,true,Improve clarity on policy outcomes and reinstatement options; confirm refunds clearly and document closure communications.,gpt-5-nano,3015,6222,0.002640
