issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,extract_customer_problem,contact_reason,contact_reason_original,agent_score,customer_score,resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-40490,Done,Done,NCP Vintry,2025-11-04T15:24:00+00:00,2025-11-04T19:04:00+00:00,220.00,3.00,50.25,3.91,21,10,11,10,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:509b77bb-40ab-4410-8c9e-ca0f08b82f10,true,true,false,0,false,0,Customer requested to cancel a weekly subscription but faced issues due to an active rental. Agent explained the policy and advised the customer to finish the rental first.,3,Customer was charged for both a daily pass and a weekly subscription and wants to cancel the weekly subscription.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,3,false,Clarify the cancellation process earlier and provide clearer guidance on resolving payment issues.,gpt-4o-mini,1778,134,0.005785
CC-40489,Done,Done,No active pass / Other,2025-11-04T15:15:00+00:00,2025-11-04T17:34:00+00:00,139.00,1.00,21.38,5.83,16,8,8,9,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d6a67be6-5d01-4c2e-9a7c-3176f5165179,true,true,false,0,false,0,Customer inquired about purchasing a monthly pass and using a discount code. Agent clarified that the discount is for new customers only. Customer's issue was not resolved.,3,Customer wants to buy a monthly pass and use a discount code but is ineligible.,Info about monthly subscription,Info about monthly subscription,4,3,false,Provide clearer information on eligibility for discounts upfront to avoid confusion.,gpt-4o-mini,1521,133,0.005132
CC-40487,Done,Done,NCP Vintry,2025-11-04T14:32:00+00:00,2025-11-04T15:01:00+00:00,29.00,3.00,11.67,0.00,9,8,1,2,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:02bb1fe7-fc2c-47fe-a8d7-b098061a9169,true,true,false,0,false,0,"The customer reported their e-bike was taken. The agent locked the bike, provided its last known location, and confirmed it was recovered. The chat was closed without further customer response.",4,The customer reported that their e-bike was taken during a rental.,E-bike lost or stolen during a rental,E-bike lost or stolen during a rental,4,3,true,Encourage the customer to respond or confirm recovery before closing the chat.,gpt-4o-mini,1345,135,0.004712
CC-40485,Done,Done,Port Marcon Place,2025-11-04T13:53:00+00:00,2025-11-04T14:13:00+00:00,20.00,1.00,6.25,0.00,8,6,2,4,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:656d9705-51dc-4f26-9fe6-aea8e5c55a0c,true,true,false,0,false,0,"The customer requested to lock their bike, which the agent confirmed was done. The conversation ended without further issues.",4,The customer wanted to lock their bike.,Info/question about my current ride,Info/question about my current ride,4,3,true,Encourage the customer to confirm if they need further assistance before closing the chat.,gpt-4o-mini,1204,116,0.004170
CC-40484,Done,Done,No active pass / Other,2025-11-04T13:51:00+00:00,2025-11-04T14:24:00+00:00,33.00,5.00,9.00,2.33,9,6,3,4,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b9c302ff-b17a-4fa0-9e50-23ceb6728ab5,true,true,false,0,false,0,The customer wanted to renew their subscription but found auto-renewal canceled due to insufficient funds. The agent guided them on how to manually purchase the subscription through the app.,4,Customer needed to renew their subscription manually after auto-renewal was canceled.,info/question about my current subscription / pass,info/question about my current subscription / pass,4,4,true,Ensure to confirm the customer's understanding of the manual purchase process before closing the chat.,gpt-4o-mini,1309,137,0.004642
CC-40482,Done,Done,NCP Bloomsbury,2025-11-04T12:55:00+00:00,2025-11-04T14:00:00+00:00,65.00,1.00,2.71,2.29,39,17,22,25,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:32c0857f-c824-44ba-8b97-eb0015446c16,true,true,false,0,false,0,Customer wanted to transfer a monthly subscription to a different hub but faced issues. Agent explained the process and confirmed a refund upon cancellation. Customer was unclear about refund amount and discounts.,4,Customer wants to transfer a monthly subscription to another hub.,Request to transfer subscription/pass to a different hub,Info about monthly subscription,4,3,false,Clarify refund process and ensure customer understands the limitations of the discount codes.,gpt-4o-mini,2352,134,0.007220
CC-40481,Done,Done,Business Design Centre,2025-11-04T12:47:00+00:00,2025-11-04T13:58:00+00:00,71.00,1.00,17.44,0.43,17,9,8,7,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:923c8243-d8b8-408e-a8f7-a359bf0bdfcc,true,true,false,0,false,0,"Customer faced issues locking and unlocking their bike via the app. After troubleshooting, the agent suggested returning the bike and starting a new rental, which the customer did.",4,Customer's bike was not locking or unlocking with the app.,Rental pause/resume issue,Rental pause/resume issue,4,3,true,Provide clearer instructions for troubleshooting and ensure customer understands the next steps.,gpt-4o-mini,1531,130,0.005128
CC-40480,Done,Done,Q-Park Oxford street,2025-11-04T12:16:00+00:00,2025-11-04T12:42:00+00:00,26.00,1.00,1.67,0.64,39,14,25,20,712020:2d004b64-fe43-43ea-94c6-0a1d558883d4;712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5135a0fb-2474-4e27-ac39-0af418b4167f,true,true,false,0,false,0,"Customer faced issues using a daily pass despite successful payment. The agent escalated the issue, and after some time, the problem was resolved by restarting the app.",4,Customer's daily pass was not active despite successful payment.,Can't access rentals after payment,info/question about my current subscription / pass,4,3,true,Provide clearer timelines for issue resolution to manage customer expectations.,gpt-4o-mini,2515,127,0.007558
CC-40479,Done,Done,Q-Park Oxford street,2025-11-04T12:10:00+00:00,2025-11-04T12:42:00+00:00,32.00,1.00,8.00,0.44,17,8,9,10,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:cfb91add-dd35-4f05-9b48-a2ab27308b11,true,true,false,0,false,0,"Customer inquired about applying a promotional offer to their weekly subscription. Agent explained the offer was only for new customers, and the customer accepted the information.",4,Customer wanted to apply a promotional offer to their subscription.,Promotions or discounts question / issue,Promotions or discounts question / issue,4,4,true,Provide clearer information about promotional eligibility upfront to avoid confusion.,gpt-4o-mini,1602,127,0.005275
CC-40478,Done,Done,Business Design Centre,2025-11-04T12:03:00+00:00,2025-11-04T12:52:00+00:00,49.00,1.00,15.25,0.50,8,6,2,2,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:f939e371-29e1-4f69-bfd2-a7cba9c61e06,true,true,false,0,false,0,"Customer requested to cancel their subscription. Agent provided steps to cancel via the app. Customer did not respond further, and the chat was closed.",4,Customer wants to cancel their subscription.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,3,false,Encourage customer to confirm cancellation or ask if they need further assistance before closing the chat.,gpt-4o-mini,1242,122,0.004325
CC-40477,Done,Done,No active pass / Other,2025-11-04T11:36:00+00:00,2025-11-04T13:38:00+00:00,122.00,1.00,32.83,0.80,23,13,10,12,712020:2d004b64-fe43-43ea-94c6-0a1d558883d4;712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:6481c359-0a1a-40a9-a83c-18dc88e2d29e,true,true,false,0,false,0,"The customer contacted support due to a blocked account after exceeding rental limits. The agent explained the situation, confirmed terms for unbanning, and successfully resolved the issue.",4,The customer's account was blocked due to exceeding rental time limits.,My account is blocked,My account is blocked,4,4,true,Ensure to provide clearer timelines for resolution to manage customer expectations.,gpt-4o-mini,2125,125,0.006563
CC-40476,Done,Done,No active pass / Other,2025-11-04T11:22:00+00:00,2025-11-04T11:42:00+00:00,20.00,1.00,6.00,0.00,8,6,2,4,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:395be221-0879-4a76-a4ad-aea2546c869a,true,true,false,0,false,0,The customer inquired about canceling a weekly subscription. The agent provided clear instructions on how to cancel the auto-renewal via the app. The customer expressed gratitude for the assistance.,5,The customer wanted to know if they could cancel their weekly subscription at any time.,Request to cancel weekly subscription,General information request about the service,5,5,true,Consider confirming the customer's understanding of the cancellation process before ending the chat.,gpt-4o-mini,1289,136,0.004582
CC-40475,Done,Done,No active pass / Other,2025-11-04T11:10:00+00:00,2025-11-04T11:25:00+00:00,15.00,1.00,3.75,0.20,12,7,5,6,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:05269d9f-be04-4661-b2c6-2a6e9dbaf44a,true,true,false,0,false,0,Customer inquired about notifications for weekly pass availability at Bayswater. Agent informed that the customer must check the app for updates. Customer acknowledged and thanked the agent.,4,Customer wants notifications for weekly pass availability at Bayswater.,General information request about the service,General information request about the service,4,4,true,Provide more proactive suggestions or alternatives for monitoring pass availability.,gpt-4o-mini,1323,128,0.004588
CC-40474,Done,Done,ParkBee Lanark Road,2025-11-04T10:55:00+00:00,2025-11-04T12:45:00+00:00,110.00,1.00,28.50,0.50,10,8,2,4,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:857bbebd-71f4-4740-bdee-410214d40be4,true,true,false,0,false,0,Customer had trouble locking a bike to pay for a weekly subscription. Agent confirmed the rental was completed and offered further assistance.,4,Customer couldn't lock the bike to complete the rental and pay for the weekly subscription.,Rental finish issue,Rental finish issue,4,3,true,Encourage the customer to respond promptly to avoid chat closure.,gpt-4o-mini,1303,119,0.004448
CC-40473,Done,Done,Q-Park Leicester Square,2025-11-04T10:33:00+00:00,2025-11-04T11:20:00+00:00,47.00,1.00,10.80,1.06,23,7,16,6,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:391e6b1d-b31d-4f26-a3bd-9e7b73167866,true,true,false,0,false,0,"Customer expressed dissatisfaction with bike maintenance, citing brake and battery issues. Agent acknowledged the complaints and promised to report them.",4,"Customer is unhappy with bike maintenance, specifically brake and battery issues.",General complaint,General complaint,4,3,false,Provide more proactive solutions or compensation options to address customer dissatisfaction.,gpt-4o-mini,1817,118,0.005723
CC-40472,Done,Done,NCP Bloomsbury,2025-11-04T10:23:00+00:00,2025-11-04T11:23:00+00:00,60.00,3.00,2.92,2.09,50,15,35,22,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:4a5c9658-3984-4e6f-9172-7ddf31cf8a6d,true,true,false,0,false,0,Customer disputes a £25 penalty for late bike return due to illness. Agent explains policy but customer remains dissatisfied and threatens to complain.,2,"Customer wants a refund for a penalty charged due to late bike return, citing illness as the reason.",Refund request,Info/question about my current ride,3,2,false,Empathize more with the customer's situation and explore alternative solutions or escalations.,gpt-4o-mini,2910,132,0.008595
CC-40471,Done,Done,Port Randolph Street,2025-11-04T10:15:00+00:00,2025-11-04T11:19:00+00:00,64.00,1.00,7.12,2.27,21,10,11,10,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:13582372-b5e5-49ae-89e5-7d873d92143a,true,true,false,0,false,0,Customer inquired about rental duration and renewal timing for their bike rental. Agent clarified that the bike won't stop automatically and explained the renewal process.,4,Customer is unsure about the rental duration and renewal timing for their bike.,Info/question about my current ride,Info/question about my current ride,4,4,true,Provide clearer information about renewal timing and options for extending the rental.,gpt-4o-mini,1752,129,0.005670
CC-40470,Done,Done,ParkBee Lanark Road,2025-11-04T10:13:00+00:00,2025-11-04T11:08:00+00:00,55.00,3.00,13.80,1.20,13,8,5,6,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:857bbebd-71f4-4740-bdee-410214d40be4,true,true,false,0,false,0,The customer wanted to renew their weekly bicycle subscription but was unable due to insufficient funds. The agent provided instructions for manual purchase through the app.,4,The customer needed assistance renewing their weekly bicycle subscription.,Request to cancel weekly subscription,info/question about my current subscription / pass,4,3,false,Provide clearer step-by-step instructions for purchasing the subscription in the app.,gpt-4o-mini,1436,125,0.004840
CC-40469,Done,Done,No active pass / Other,2025-11-04T10:09:00+00:00,2025-11-04T11:04:00+00:00,55.00,1.00,13.40,,6,5,1,1,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:593d39c8-e4e2-4fea-8974-9db0779827ab,true,true,false,0,false,0,Customer requested to change their email but was informed by the agent that it's not possible to change email or phone number for an account.,2,Customer wants to change their email address.,Change personal information,Change personal information,3,3,false,Provide alternative solutions or escalate the request for email change to a supervisor.,gpt-4o-mini,1172,119,0.004120
CC-40468,Done,Done,,2025-11-04T09:36:00+00:00,2025-11-04T11:07:00+00:00,91.00,1.00,5.94,1.41,51,19,32,20,712020:2d004b64-fe43-43ea-94c6-0a1d558883d4;712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:809dde88-16be-45b9-96ac-072c72e8f562,true,true,false,0,false,0,"Customer requested to change their pass location due to a booking error. After some confusion, the agent processed a cancellation and issued a partial refund.",4,Customer mistakenly booked a pass for the wrong hub and needed to change it urgently.,Request to cancel daily pass,Request to cancel weekly subscription,4,3,true,Clarify the transfer process earlier to avoid customer confusion and expedite resolution.,gpt-4o-mini,2840,131,0.008410
CC-40467,Done,Done,No active pass / Other,2025-11-04T09:31:00+00:00,2025-11-04T11:18:00+00:00,107.00,1.00,33.00,0.71,13,6,7,6,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c0aa844c-e464-49c6-afa9-22d563169a9c,true,true,false,0,false,0,"The customer inquired about the status of their refund, which the agent confirmed had been initiated and would reflect in 2 to 4 business days. The chat was closed due to no further response from the customer.",4,The customer wanted to know about the status of their refund.,Refund request,Payment issues,4,4,true,Encourage the customer to ask follow-up questions before closing the chat.,gpt-4o-mini,1368,135,0.004770
CC-40466,Done,Done,Q-Park Pimlico,2025-11-04T09:30:00+00:00,2025-11-04T11:16:00+00:00,106.00,1.00,16.00,2.00,22,11,11,12,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b4379f4f-ef87-4053-9ff6-df32e24c730c,true,true,false,0,false,0,"The customer struggled to find bike rental hubs in the app. After guidance from the agent, they located the hubs and inquired about preventing automatic subscription renewal.",4,The customer had difficulty navigating the app to find rental hubs.,Hub access or navigation issue,info/question about my current subscription / pass,4,4,true,Provide clearer step-by-step instructions for app navigation to enhance user experience.,gpt-4o-mini,1755,130,0.005687
CC-40465,Done,Done,ParkBee Lanark Road,2025-11-04T08:16:00+00:00,2025-11-04T08:39:00+00:00,23.00,1.00,2.00,0.69,24,11,13,14,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:a42baad9-242d-46fc-8ff5-e05363f4ef2d,true,true,false,0,false,0,Customer faced issues returning a bike due to a lock charging problem and was concerned about a potential penalty. Agent ended the rental and advised on contacting support in the future.,4,Customer had trouble returning the bike and was worried about a penalty for not ending the rental properly.,Rental finish issue,Rental finish issue,4,3,true,Encourage the customer to familiarize themselves with support contact options for future issues.,gpt-4o-mini,2152,138,0.006760
