issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,extract_customer_problem,contact_reason,contact_reason_original,agent_score,customer_score,resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-39034,Done,Done,ParkBee Lanark Road,2025-10-20T02:01:00+00:00,2025-10-20T02:14:00+00:00,13,1,3,0,11,6,5,6,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:7ce2cada-fb6f-46c8-9d66-d63d0adddedf,TRUE,TRUE,FALSE,0,FALSE,0,The customer reported their bicycle was locked and couldn't unlock it via the app. The agent confirmed no active rental and suggested visiting the hub for a new rental.,3,The customer could not unlock their bicycle.,Rental pause/resume issue,Rental pause/resume issue,4,3,FALSE,Encourage the customer to provide more details or screenshots to expedite troubleshooting.,gpt-4o-mini,3925,126,0.005315
CC-39033,Done,Done,NCP Bloomsbury,2025-10-20T01:47:00+00:00,2025-10-20T02:38:00+00:00,51,1,13.83,0.44,17,8,9,8,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:612664c5-e0e3-4230-96ee-556ba3d7c099,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported an accident while riding, resulting in a broken phone. The bike is still rideable, but the customer cannot return it immediately.",4,Customer had an accident while riding and cannot return the bike to the hub immediately.,Info/question about my current ride,Info/question about my current ride,4,4,FALSE,Encourage the customer to provide a specific time for returning the bike to manage expectations.,gpt-4o-mini,4162,135,0.005642
CC-39032,Done,Done,Q-Park Tower Bridge,2025-10-20T01:05:00+00:00,2025-10-20T02:00:00+00:00,55,1,21.75,0,6,5,1,2,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:66f1250a-0012-4d60-8681-e055c07ffcf6,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported that their bike wouldn’t unlock. Agent suggested refreshing the app, and the issue was resolved as the customer started a new rental.",4,The bike wouldn't unlock.,Rental pause/resume issue,Rental pause/resume issue,4,5,TRUE,Ensure to follow up with customers after suggesting solutions to confirm resolution.,gpt-4o-mini,3761,119,0.005084
CC-39031,Done,Done,Q-Park Leicester Square,2025-10-20T01:05:00+00:00,2025-10-20T01:36:00+00:00,31,1,7.6,0.67,10,7,3,4,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2163211c-e07c-4c8a-91e9-22840252c086,TRUE,TRUE,FALSE,0,FALSE,0,"Customer faced issues finishing their rental. Agent provided steps to resolve the issue, confirmed resolution, and closed the chat.",4,Customer needed assistance finishing their rental.,Rental finish issue,Rental finish issue,4,5,TRUE,Ensure to confirm the customer's understanding of the resolution steps before closing the chat.,gpt-4o-mini,3973,116,0.005324
CC-39030,Done,Done,Q-park Queensway,2025-10-20T01:04:00+00:00,2025-10-20T01:38:00+00:00,34,1,4.14,1,18,8,10,10,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b6e7b0ce-1b52-46d0-b9b3-27de7606f287,TRUE,TRUE,FALSE,0,FALSE,0,"Customer faced issues locking the bike in the hub. Agent provided steps to resolve the problem, and the issue was eventually marked as resolved.",4,Customer unable to lock bike in the hub.,Rental finish issue,Rental finish issue,4,3,TRUE,Ensure clear communication and follow-up on customer issues to confirm resolution.,gpt-4o-mini,4147,120,0.005552
CC-39029,Done,Done,NCP Finsbury,2025-10-20T00:27:00+00:00,2025-10-20T00:48:00+00:00,21,1,3.29,0.44,18,9,9,8,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:084df41f-67b3-4f4d-a955-eba8bf874f61,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a punctured bike and was unable to return it to the hub. Agent assisted by reviewing video evidence and successfully ended the rental.,5,The customer had a punctured bike and couldn't return it to the hub.,E-bike damage issue,E-bike damage issue,5,5,TRUE,Continue to ensure clear communication and prompt assistance for similar issues.,gpt-4o-mini,4236,127,0.005693
CC-39028,Done,Done,NCP Finsbury,2025-10-20T00:19:00+00:00,2025-10-20T00:47:00+00:00,28,1,9.4,0.67,10,7,3,4,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:65d034b4-8cff-4062-b2ab-7d3e18f0f525,TRUE,TRUE,FALSE,0,FALSE,0,"The customer reported a flat tire on their bike. The agent requested a video and image for verification, then successfully ended the rental and provided a link for further assistance.",5,The customer's bike had a flat tire.,E-bike damage issue,E-bike damage issue,5,4,TRUE,Ensure to confirm the customer understands the next steps after resolving their issue.,gpt-4o-mini,3937,127,0.005334
CC-39027,Done,Done,Q-Park Pimlico,2025-10-20T00:03:00+00:00,2025-10-20T01:08:00+00:00,65,2,6.6,1.5,22,12,10,12,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5c40591b-bb38-48d6-bdc7-7018ed4f147c,TRUE,TRUE,FALSE,0,FALSE,0,The customer reported their bike was taken. The agent provided the last known location and guided the customer to check various nearby spots until the bike was successfully recovered.,4,The customer reported their bike was stolen during a rental.,E-bike lost or stolen during a rental,E-bike lost or stolen during a rental,4,3,TRUE,Ensure to follow up with the customer after providing assistance to confirm resolution.,gpt-4o-mini,4299,132,0.005792
CC-39026,Done,Done,Q-park Queensway,2025-10-20T00:02:00+00:00,2025-10-20T00:45:00+00:00,43,1,9.5,,9,6,3,1,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:55f1ee04-7fb4-44f3-865c-2e9a1a623705,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported an issue with locking their cycle, despite the dock being green. The agent provided steps to forcefully end the rental, which the customer followed. The issue was resolved.",4,Customer could not lock their cycle.,Rental finish issue,Rental finish issue,4,4,TRUE,Ensure to confirm the customer's understanding of the steps provided.,gpt-4o-mini,3911,125,0.005293
CC-39025,Done,Done,NCP Vintry,2025-10-20T00:00:00+00:00,2025-10-20T00:40:00+00:00,40,1,6.14,1.5,12,8,4,8,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:912aae45-b823-438f-ad5a-57a358b4f775,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a flat tire while riding an e-bike. The agent assisted by closing the rental and taking responsibility for bike recovery.,5,Flat tire on the e-bike.,E-bike damage issue,E-bike damage issue,5,5,TRUE,Consider providing more detailed instructions for the customer on next steps after closing the rental.,gpt-4o-mini,3955,120,0.005322
CC-39024,Done,Done,ParkBee Lanark Road,2025-10-19T23:54:00+00:00,2025-10-20T01:59:00+00:00,125,1,21.67,0.6,18,12,6,9,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:0da8e8a3-0fd6-48cf-ac4f-162b4b2ef6b3,TRUE,TRUE,FALSE,0,FALSE,0,The customer reported their bike was taken and requested assistance. The agent provided guidance on locking the bike and confirmed its recovery.,4,The customer reported their bike was taken during a rental.,E-bike lost or stolen during a rental,E-bike lost or stolen during a rental,4,4,TRUE,Encourage the customer to lock the bike before leaving to prevent future issues.,gpt-4o-mini,4177,126,0.005617
CC-39023,Done,Done,Q-Park Pimlico,2025-10-19T23:42:00+00:00,2025-10-20T00:08:00+00:00,26,1,2.14,3.2,13,7,6,9,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:f01d3e42-475f-470a-974c-9435ecbd5a4f,TRUE,TRUE,FALSE,0,FALSE,0,The customer requested not to be charged a penalty for returning a bike late. The agent confirmed no penalty was applied and offered further assistance.,5,Customer was concerned about a potential penalty for late bike return.,Rental finish issue,info/question about my current subscription / pass,5,5,TRUE,Continue providing clear and reassuring responses to customer concerns.,gpt-4o-mini,3942,120,0.005306
CC-39022,Done,Done,Q-Park Tower Bridge,2025-10-19T23:19:00+00:00,2025-10-19T23:39:00+00:00,20,1,5.25,1,9,6,3,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:7abd3352-09ee-4f66-91c4-bac4202a8d03,TRUE,TRUE,FALSE,0,FALSE,0,Customer inquired about their day pass and confirmed they do not need it for the next day. Agent clarified the pass expiration and offered further assistance.,4,Customer wanted to confirm the status of their day pass and its expiration.,info/question about my current subscription / pass,info/question about my current subscription / pass,4,4,TRUE,Encourage customers to ask follow-up questions for clarity.,gpt-4o-mini,3843,130,0.005236
CC-39021,Done,Duplicate,,2025-10-19T23:19:00+00:00,2025-10-19T23:20:00+00:00,1,,,,2,2,0,0,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,,,,FALSE,0,FALSE,0,"The conversation involved an agent responding to a customer issue, but there were no customer messages, indicating a lack of engagement.",2,No customer problem was articulated due to lack of customer messages.,Duplicate,Duplicate,3,1,FALSE,Encourage customer engagement to clarify issues and provide effective support.,gpt-4o-mini,3555,117,0.004828
CC-39020,Done,Done,Port Randolph Street,2025-10-19T21:56:00+00:00,2025-10-19T23:38:00+00:00,102,1,22.6,0.5,10,6,4,6,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:837842b3-c3ba-4898-8c27-c273a27813f6,TRUE,TRUE,FALSE,0,FALSE,0,Customer was unable to enter the hub due to a closed gate. The agent provided instructions to unlock it but did not receive a follow-up response from the customer.,3,Customer cannot enter the hub because the gate is closed.,Hub access or navigation issue,Hub access or navigation issue,4,2,FALSE,Encourage the customer to respond or confirm if the issue is resolved before closing the chat.,gpt-4o-mini,3840,134,0.005251
CC-39019,Done,Done,Q-Park Leicester Square,2025-10-19T21:30:00+00:00,2025-10-19T23:38:00+00:00,128,1,22.67,1,18,9,9,6,712020:0f747479-10c0-4ae9-8ae7-7531f3554784;712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:ee4a614e-d9e7-43cc-97a1-72600b1a2a02,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a punctured bike and requested assistance. Agent guided the customer to leave the bike for collection and closed the rental.,4,The customer's bike was punctured.,E-bike damage issue,E-bike damage issue,4,3,TRUE,Encourage the customer to provide clear information and avoid repetitive requests.,gpt-4o-mini,4110,117,0.005494
CC-39018,Done,Duplicate,,2025-10-19T21:24:00+00:00,2025-10-19T21:27:00+00:00,3,3,3,0,8,3,5,2,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6;712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:3114cd13-09ad-4c13-a51a-d362a7d1fe29,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a broken cycle chain and was unable to return to the hub. Agent advised against opening duplicate chats and provided a link for assistance.,3,"Customer's cycle chain is broken, preventing return to the hub.",E-bike damage issue,Duplicate,3,4,FALSE,Provide clearer instructions on what the customer should do next regarding the broken chain.,gpt-4o-mini,3751,128,0.005116
CC-39017,Done,Duplicate,,2025-10-19T21:23:00+00:00,2025-10-19T21:27:00+00:00,4,4,4,0,5,3,2,2,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:3114cd13-09ad-4c13-a51a-d362a7d1fe29,TRUE,TRUE,FALSE,0,FALSE,0,Customer opened a duplicate chat seeking help. Agent advised against opening new chats to improve response time.,3,Customer needs assistance but opened a duplicate chat.,Duplicate,Duplicate,4,2,FALSE,Encourage customers to provide specific details about their issues for quicker resolution.,gpt-4o-mini,3666,111,0.004932
CC-39016,Done,Duplicate,,2025-10-19T21:22:00+00:00,2025-10-19T21:27:00+00:00,5,1,3,0,6,4,2,2,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:3114cd13-09ad-4c13-a51a-d362a7d1fe29,TRUE,TRUE,FALSE,0,FALSE,0,Customer reached out for help but opened multiple chats. Agent advised against this to improve response time.,3,Customer needs assistance but did not specify the issue.,Other,,4,2,FALSE,Encourage customers to specify their issues clearly to facilitate quicker resolutions.,gpt-4o-mini,3693,111,0.004964
CC-39015,Done,Done,NCP Bloomsbury,2025-10-19T21:21:00+00:00,2025-10-19T21:45:00+00:00,24,3,2.89,0.73,22,11,11,12,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:3114cd13-09ad-4c13-a51a-d362a7d1fe29,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a broken bike chain and was unable to return the bike. The agent guided the customer to park the bike safely and ended the rental successfully.,4,"The customer's bike chain was broken, preventing them from returning the bike.",E-bike damage issue,E-bike damage issue,4,4,TRUE,Ensure to ask for specific details about the issue earlier in the conversation.,gpt-4o-mini,4278,130,0.005758
CC-39014,Done,Done,NCP Vintry,2025-10-19T21:14:00+00:00,2025-10-19T21:44:00+00:00,30,1,5.38,0.25,22,10,12,12,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:93570d8a-1e29-4bb9-97aa-91bc5ab35afa,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a flat tire on their bike during rain. Agent requested a video and images, assisted with ending the rental, and provided a ticket link for further assistance.",5,Flat tire on the bike.,E-bike damage issue,E-bike damage issue,5,5,TRUE,Consider providing more proactive solutions or alternatives for future issues.,gpt-4o-mini,4258,122,0.005695
CC-39013,Done,Done,Q-Park Leicester Square,2025-10-19T21:07:00+00:00,2025-10-19T21:39:00+00:00,32,1,2.9,1.18,29,12,17,12,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:f003cc53-853c-4f3a-9791-c57a1e25db96,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported multiple punctured tires and battery issues with the e-bike. Agent assisted in ending the rental and advised on bike safety.,4,Customer experienced multiple flat tires and a low battery on the e-bike.,E-bike damage issue,E-bike damage issue,4,3,TRUE,Provide clearer instructions and reassurance to the customer regarding their concerns.,gpt-4o-mini,4523,124,0.006023
CC-39012,Done,Done,NCP Clerkenwell,2025-10-19T21:01:00+00:00,2025-10-19T23:37:00+00:00,156,3,61.33,0,7,5,2,2,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:0ad7232d-86a3-4afd-bcfb-20db4e14726a,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a bike with low battery and requested assistance. Agent identified a technical issue and guided the customer to return the bike and start a new rental.,4,"The bike's battery was low, and the customer was far from the hub.",Info/question about my current ride,Info/question about my current ride,4,3,TRUE,Encourage the customer to reach out if they face issues with the new bike rental.,gpt-4o-mini,3809,137,0.005228
CC-39011,Done,Done,,2025-10-19T20:59:00+00:00,2025-10-19T23:18:00+00:00,139,27,31.6,18.67,10,7,3,5,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d751e4f7-4749-4ddf-818b-2a52c7490dd9,FALSE,FALSE,FALSE,0,FALSE,0,The customer requested to cancel their weekly subscription. The agent asked for reasons but received minimal responses. The cancellation was confirmed.,3,The customer wants to cancel their weekly subscription.,Request to cancel weekly subscription,Request to cancel weekly subscription,3,2,TRUE,Encourage clearer communication from the customer to understand their needs better.,gpt-4o-mini,3889,119,0.005238
CC-39010,Done,Done,NCP Bloomsbury,2025-10-19T20:01:00+00:00,2025-10-19T20:35:00+00:00,34,1,14.67,0.5,7,5,2,2,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:cf133d8b-ffea-44c2-b29b-0920f74b67dd,TRUE,TRUE,FALSE,0,FALSE,0,"The customer reported that their bike was not working. The agent informed them of a penalty due to exceeding the rental duration, restricting access to their subscription.",3,The bike is not working.,E-bike damage issue,Info/question about my current ride,4,2,FALSE,Encourage the customer to provide more details about the bike issue for better assistance.,gpt-4o-mini,3795,124,0.005149
CC-39009,Done,Done,No active pass / Other,2025-10-19T19:53:00+00:00,2025-10-19T21:00:00+00:00,67,1,11.78,0.67,13,9,4,7,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:3e29e3ea-f878-4a4f-9f78-a5e84005e4f0,TRUE,TRUE,FALSE,0,FALSE,0,"The customer inquired about renting an electric bike, subscription costs, and bike availability in Birmingham. The agent provided detailed information and assistance.",4,The customer wanted to know about renting an electric bike and subscription details.,General information request about the service,General information request about the service,4,4,TRUE,Ensure to ask if the customer has any further questions before closing the chat.,gpt-4o-mini,4305,130,0.00579
CC-39008,Done,Done,No active pass / Other,2025-10-19T19:25:00+00:00,2025-10-19T21:00:00+00:00,95,1,18.1,0.29,18,11,7,10,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d2f77caa-4553-475d-bdc5-fafe941c9ce6,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a locked bike needing return to the hub, but the agent indicated no active rental. Confusion persisted about the bike's status.",3,Customer's bike is locked and they need to return it to the hub.,Rental pause/resume issue,Rental pause/resume issue,3,3,FALSE,Clarify the rental status more effectively and provide clearer instructions for unlocking the bike.,gpt-4o-mini,4322,132,0.00582
